# yr;18*Math.pow(10,-2)-99*Math.pow(10,+3)*87*Math.pow(10,-9)/55*Math.pow(10,+5)+getVariable(7,k)*getVariable(7,k)/getVariable(7,k)*42*Math.pow(10,-2)+79*Math.pow(10,-3)-getVariable(4,k)+getVariable(9,k)*getVariable(6,k)/getVariable(1,k)*12*Math.pow(10,-4)*getVariable(6,k)+getVariable(4,k)-79*Math.pow(10,-1)/getVariable(8,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-getVariable(8,k)*getVariable(1,k)*getVariable(2,k)/42*Math.pow(10,-4)/getVariable(5,k)*getVariable(6,k)*getVariable(7,k)/35*Math.pow(10,-1)*getVariable(6,k)+1*Math.pow(10,+2)/getVariable(9,k)*getVariable(6,k)/getVariable(1,k)/48*Math.pow(10,-2)*getVariable(6,k)*getVariable(6,k)-getVariable(3,k)/getVariable(9,k)*getVariable(2,k)/getVariable(6,k);95*Math.pow(10,-2)*getVariable(7,k)-getVariable(5,k)-getVariable(4,k)+getVariable(8,k)*getVariable(8,k)*getVariable(2,k)/getVariable(7,k)/getVariable(7,k)*getVariable(6,k)-getVariable(1,k)/getVariable(5,k)/getVariable(4,k)/getVariable(4,k)/getVariable(3,k)*getVariable(1,k)/95*Math.pow(10,+5)*getVariable(8,k)+1*Math.pow(10,+1)/getVariable(3,k)*getVariable(9,k)*getVariable(5,k)/getVariable(7,k)*10*Math.pow(10,+1)/getVariable(9,k)-getVariable(3,k)/getVariable(5,k)*getVariable(2,k)/getVariable(1,k)/getVariable(8,k)/getVariable(6,k)*getVariable(1,k)/getVariable(4,k)*getVariable(7,k)+getVariable(5,k)/getVariable(7,k)*getVariable(6,k)/6*Math.pow(10,+2)/getVariable(1,k)-1*Math.pow(10,-3)*getVariable(7,k)/getVariable(4,k)/getVariable(8,k)*getVariable(7,k)/48*Math.pow(10,+1)*getVariable(8,k)/getVariable(8,k)*getVariable(7,k)+34*Math.pow(10,-3)-getVariable(8,k)*getVariable(5,k)/getVariable(4,k)+94*Math.pow(10,-2)+90*Math.pow(10,-2)+getVariable(5,k)/60*Math.pow(10,+1)*getVariable(5,k)/getVariable(7,k)*getVariable(5,k)/getVariable(7,k)*getVariable(6,k)/getVariable(7,k)*getVariable(8,k)*1*Math.pow(10,+3)/getVariable(2,k)-getVariable(7,k)/getVariable(3,k)/getVariable(3,k)*25*Math.pow(10,+2)/getVariable(2,k)/getVariable(4,k)*getVariable(7,k)-4*Math.pow(10,+8)/getVariable(6,k)/getVariable(6,k)/getVariable(4,k)/getVariable(5,k)/getVariable(4,k)/getVariable(6,k)*getVariable(2,k)+getVariable(6,k)/getVariable(5,k)/getVariable(9,k)/getVariable(8,k)/getVariable(5,k)*getVariable(6,k)/getVariable(3,k)*getVariable(6,k)/getVariable(5,k)*getVariable(6,k)/getVariable(8,k);getVariable(8,k)+getVariable(5,k)-getVariable(1,k)/getVariable(3,k)+getVariable(8,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-getVariable(2,k)/getVariable(6,k)*1*Math.pow(10,-9)*getVariable(5,k)/16*Math.pow(10,+8)*getVariable(5,k)+getVariable(7,k)*2*Math.pow(10,-2)*getVariable(8,k)+getVariable(6,k)/26*Math.pow(10,+2)/getVariable(5,k)-getVariable(3,k)/getVariable(6,k)/getVariable(1,k)*getVariable(2,k)/getVariable(7,k)*getVariable(2,k)+getVariable(3,k)-getVariable(1,k)/getVariable(3,k)-68*Math.pow(10,-3)+16*Math.pow(10,-2)-getVariable(3,k)*95*Math.pow(10,-2)-getVariable(8,k)-getVariable(2,k)*getVariable(2,k)*getVariable(2,k)*getVariable(2,k)/getVariable(6,k)/getVariable(7,k)/getVariable(7,k)/getVariable(2,k);1*Math.pow(10,-9)-getVariable(1,k)*99*Math.pow(10,+3)/35*Math.pow(10,-4)-getVariable(3,k)-getVariable(5,k)+getVariable(7,k)+getVariable(3,k)*79*Math.pow(10,-2)/getVariable(7,k)*getVariable(6,k)-getVariable(2,k)/getVariable(5,k)/getVariable(8,k)+getVariable(8,k)/getVariable(8,k)+10*Math.pow(10,-5)*getVariable(4,k)*getVariable(5,k)*getVariable(3,k)/91*Math.pow(10,+4)/getVariable(1,k)/getVariable(4,k)*getVariable(5,k)-getVariable(7,k)/getVariable(3,k)*getVariable(7,k)/getVariable(5,k)+getVariable(8,k)-86*Math.pow(10,-1)/getVariable(5,k)*getVariable(2,k)/getVariable(5,k)/getVariable(8,k)*72*Math.pow(10,+1)/getVariable(2,k)-getVariable(7,k)/getVariable(8,k)/getVariable(5,k)+getVariable(6,k)/getVariable(5,k)/getVariable(8,k)+getVariable(5,k)*getVariable(2,k)*getVariable(6,k)/getVariable(3,k)/getVariable(7,k)/getVariable(4,k);4*Math.pow(10,+4)/getVariable(2,k)/getVariable(1,k)*54*Math.pow(10,-2)-getVariable(3,k)*85*Math.pow(10,-2)*96*Math.pow(10,-2)-getVariable(5,k)+getVariable(7,k)+getVariable(5,k)/46*Math.pow(10,+1)-getVariable(2,k)*getVariable(1,k)/getVariable(3,k)/getVariable(6,k)*getVariable(7,k)/getVariable(3,k)*getVariable(7,k)/getVariable(1,k)-getVariable(2,k)/getVariable(5,k)/getVariable(8,k)-70*Math.pow(10,-2)+getVariable(8,k)-getVariable(7,k)/getVariable(5,k)/80*Math.pow(10,+3)/46*Math.pow(10,-5)*getVariable(5,k)*getVariable(1,k)*getVariable(7,k)/getVariable(5,k)*getVariable(7,k)+getVariable(7,k)/getVariable(4,k)/getVariable(4,k)*getVariable(8,k)+getVariable(8,k)+getVariable(9,k)/16*Math.pow(10,+2)/getVariable(7,k)-69*Math.pow(10,+5)/getVariable(5,k)/getVariable(8,k)/getVariable(5,k)/getVariable(5,k)/getVariable(6,k)+getVariable(6,k)/getVariable(1,k)+getVariable(6,k)/getVariable(7,k)*61*Math.pow(10,-1)-getVariable(7,k)/getVariable(5,k)/9*Math.pow(10,-1)*getVariable(3,k)/getVariable(8,k)-getVariable(7,k)*getVariable(2,k)/getVariable(3,k)*getVariable(7,k)/getVariable(3,k)/getVariable(3,k)/getVariable(5,k)/getVariable(8,k)/getVariable(4,k)*getVariable(7,k)+getVariable(2,k)/17*Math.pow(10,-1)*getVariable(6,k)/14*Math.pow(10,-4)/79*Math.pow(10,+9)*getVariable(6,k)/9*Math.pow(10,-1)/getVariable(4,k)/getVariable(9,k)*getVariable(5,k)/getVariable(7,k);
42.6;37.17485437111371;38.89529832457167;38.18542494199332;36.68982187997389;37.07658325419612;
23.3;28.00911310638818;25.626731393835243;28.014949740284205;25.699091037920503;27.464615101706233;
35.0;30.988623718357847;33.15998548436399;32.28869955054129;33.14340027268176;31.409587558433852;
21.5;23.55834619570005;24.08309446798594;23.08848108652532;23.924621566320177;23.839154642980276;
26.1;29.97539705362007;28.554892637837096;29.900591683210763;29.145499396315323;29.264219249310443;
43.6;43.40970434947163;43.786628448851445;42.71755148543911;42.42521972143583;42.59602139692828;
40.9;45.769817852303575;46.63396457163866;47.60409534051506;48.07770538859302;47.87634228127071;
28.7;32.60325736424728;33.65827758254792;32.98273788869833;32.280536778967196;32.3120392693407;
39.8;41.96707448451336;42.38507609817943;40.63833796058022;39.885646015196855;39.75206910547615;
35.2;35.327611046841845;35.55821782707913;35.19037561197007;35.02125549574975;35.57948065828325;
38.7;38.50323958408715;39.65408263810634;38.03237615929723;39.1282493635783;38.55615240935367;
26.2;30.846282509388804;31.927146202089023;32.175594122306585;30.93389598387382;30.26406447628112;
32.5;28.74482234810197;28.666319094941677;28.970466882225907;28.93529391902567;28.591445346718935;
25.6;30.444980174743073;30.01124335169621;28.748163552663797;30.312193471298173;30.117766666163245;
33.5;35.687797371173865;34.41395684211242;34.29624137953103;34.200044121270494;35.33772654742703;
17.5;19.340536589492995;17.627498281824863;18.72051328439706;17.904500242259132;18.60006920667781;
36.0;42.292853782330674;43.33451555679379;44.331468919895926;42.58601467395498;43.14192536585781;
36.8;34.23147559431905;33.96145572332296;31.356141058219023;33.287217219084155;32.86996842385714;
46.4;46.007075614409665;45.483710955105494;44.82603674956081;47.141538135127355;45.91696809496207;
31.3;29.49107617427695;27.36515613305824;30.255911394025524;29.009266084874078;29.055473767824097;
26.7;27.078593937745055;27.085626631589257;26.830525979118175;27.053874260812943;27.553426901531797;
29.1;33.34456621169537;32.083586991169575;31.64003412526467;34.28202394027697;32.797570673276255;
40.4;43.43177542070928;43.889811098808295;44.32795453436624;44.85511334178021;44.634944804584165;
41.7;39.518520970115205;39.87228339744251;41.169932195079966;38.792970815974506;40.47241405604841;
22.4;27.630841763232745;27.115473776195323;27.825668353343502;27.2142659583413;27.042011039763864;
23.8;27.65842995260458;28.21306408158248;27.07944930043881;28.789117404934938;27.689201128290506;
31.8;31.12128903723946;30.893056561647217;31.318214251566175;30.750370507531283;31.319553502754907;
18.0;24.127126222647984;23.02634606791;23.147516286588075;23.838712786763786;23.991635244023794;
22.5;21.77194522099777;23.127307063320934;22.744477998713165;22.889616395439212;22.950477816549366;
27.9;30.250027215049446;31.693373066184066;30.073326196392898;32.034644219743264;31.479901746322973;
25.0;27.90510326027937;29.25593984695122;29.078884624813952;29.30018380466137;29.015873739846025;
36.6;35.90020607482026;34.290444620028204;34.85822116741681;37.75082196281307;35.173608213519245;
39.8;41.70622808519621;42.976133945739896;43.04120748707723;43.37003562525801;43.4076962648955;
48.2;43.26491824493808;43.84399325497828;43.678077855078634;42.869524946233355;42.63548420479164;
44.8;44.82762815962766;46.50204650039362;47.50222981211273;47.20057361002054;47.11384355343647;
21.6;26.960699139559544;25.775107377699783;26.704261258508936;25.800309228971596;26.037206557891558;
41.9;36.91908351164606;37.559786884491466;37.64119270503918;37.53846964758427;38.37279266774004;
26.3;28.901635571689244;26.828409764881812;29.72504768632878;29.04535101262012;28.34293343171845;
27.9;29.05449201788936;28.767271270152463;29.825516339757115;29.441612570761556;30.084699696295175;
41.7;40.91068505381418;41.95237727394261;41.12188708744459;41.25379650495686;40.78264148098797;
33.4;31.37816413889771;31.43065467091892;31.455263858476982;30.954924258249232;31.616873365346226;
24.2;27.00480738151406;25.65771335144418;27.113402786908143;25.737915605470842;25.917080719562176;
30.3;30.551089070490033;29.84348273683224;30.690919554233506;30.22631970874963;30.72842833683816;
32.7;33.459092071541455;33.57152393680448;33.57082970555821;33.211299461020616;33.68405340211291;
23.0;24.404006583048286;24.535727017787806;24.77338028602646;24.862986889917433;24.809676343842533;
45.4;47.79952630820769;47.59084910038318;46.779067379402335;47.13234317376985;46.86007002614275;
45.4;43.51052548518181;44.950961989325016;44.237712542864465;45.86094425307587;44.89243077790295;
25.1;26.03499232687583;27.680056587626474;26.66270971615389;27.081516353253477;27.124088037821426;
26.5;27.8114773501332;27.874246296645776;27.49896178416889;27.901632344660324;28.391545656887864;
29.7;25.295027207381935;26.311615118549675;26.30415743685294;26.941537231998424;25.559963920611366;
26.6;32.46465660910339;32.11615803383926;31.815432831414782;31.884821930273798;32.32859984448404;
22.2;26.52876122786926;25.438489549219607;27.042835432760256;25.799983240449144;25.303689696696097;
28.5;28.880036192948264;28.214523843732227;27.745217686190745;28.734672152324585;28.84848544153005;
41.4;37.83642435377548;38.3143609607218;38.56941591906178;36.777802613269635;38.19138885561819;
14.8;18.286164971161657;17.40370033855231;16.53122639687325;18.110747939209347;18.189475622975444;
39.8;37.61528387429605;38.467538703836716;38.89659516458063;36.47379092938674;37.17809245120698;
30.8;36.622716119145466;37.090728096759065;36.17884608368855;35.81767983946106;36.00585447208354;
34.2;33.86878833704766;32.6863522077644;33.397364280459314;31.56753100489468;33.4978836576326;
28.1;30.630844303922267;30.90731546715386;29.654038161598137;31.133513245209375;31.168731522116378;
40.6;36.356592100727134;37.78858101116598;36.936290827851266;36.517953242056315;36.31453737178081;
29.6;31.033960642274987;27.65475760429805;29.28075774513971;27.917721996525486;28.711751748893196;
19.5;22.064867382005595;19.000831277940424;19.478409209346353;19.275012151289893;20.271465043000095;
38.5;34.75834314429132;34.59998810317774;35.08126292946313;34.35730983073079;35.27245481360134;
23.5;27.901092139794514;25.600767250813895;25.963311422309882;24.289309074643953;25.73825442816608;
42.7;43.15098964846851;43.54105730064621;43.19095309794738;43.41096367829906;43.54097110293374;
31.0;27.846684038295148;30.7563553665238;29.306081855191653;28.564570391769102;28.989383984015763;
20.4;18.569882148584295;18.98348096762682;17.536221735201995;19.054975053164362;17.869006428214107;
40.5;38.05606413226081;36.842684258606134;37.80873728433121;37.81223936937911;37.4734860841278;
22.9;21.352810970859927;21.47377334455207;20.315465316625733;20.909681579830433;20.48840026824937;
28.0;32.88974381369891;32.91969293555952;33.509731578383025;32.089927880149304;33.02834813114785;
31.0;34.401941429889966;35.17021590738149;34.894861222931446;34.41143806825782;34.52834581094263;
29.4;29.067706195667274;28.686122880475693;29.18737489715561;30.90440076896971;28.703719233852873;
48.5;49.54851614838741;52.88691091270595;52.39351212807644;58.50393515808936;49.37589332457318;
38.9;40.823285894509716;41.24988637094538;43.097403597266286;40.36980482661927;41.77250800660729;
47.8;41.96953970079656;44.62236312387776;46.115041556841994;43.96722791045188;44.474678906378884;
22.4;25.99295129200886;24.07792107574723;26.366372723608727;24.727078238004488;25.485501500705467;
30.4;29.40971116909752;29.285216361144958;29.898093231316402;30.87757240058882;29.046642385452245;
38.6;37.68077457241063;37.27319603411012;36.436236570266146;36.99603528464556;37.290775103474374;
37.2;39.79424384109895;38.72610184951504;39.66280385773588;38.471591918676054;39.223711167642065;
31.9;32.63268455471735;31.344767559969966;32.39439808859716;32.55070660073136;32.715525682192634;
34.3;28.703237905174845;29.26378869919271;31.108456799895222;29.4159781763844;29.715942976041195;
31.8;28.960984772528725;29.566397491230745;29.69592128249567;30.29764901313755;29.74493650619743;
38.3;34.90682775787878;36.12050195258264;35.480687288771634;35.72386839236107;35.62036350756558;
15.9;14.739643664582257;15.075888415686414;13.668818447548528;15.590673442682995;13.822047843849434;
38.3;34.42112334314869;33.22123659610761;34.03607199453583;35.016288321356875;34.65322280213967;
38.7;39.62797428132475;40.02506016434363;40.03926282942159;40.09502946669251;40.372561171171085;
34.9;31.123888397067777;30.29739176539379;30.53989862470847;29.391136613844104;30.741293922399528;
41.9;46.20148063354956;44.99974601813952;45.706317964770065;48.993855898587775;47.36283452560009;
27.1;23.119423942791897;21.25705047042063;21.949587992490475;22.001296293246373;22.852912888547834;
40.9;41.44096265198627;40.801621812717755;41.37922793452083;41.270277797403764;42.03321392877811;
24.8;29.607233424948102;30.038292527072333;31.111858027634064;28.98659832971202;29.758785249438912;
29.7;31.346386442458336;31.344328069337298;31.61497422573922;32.56146583700493;30.6283214735261;
42.1;43.92761043524616;46.71208458053058;48.38800857108063;47.59942182200159;46.36848536639303;
17.4;15.549452089418605;15.20525163564173;14.287945511660519;16.587312620730124;14.81635935481637;
42.8;38.89607441645186;40.10272040691695;39.70493260260316;39.10979135380604;39.408843995582856;
33.5;34.940490501993025;36.58770625935481;35.92377533396063;35.544767781097875;35.00282614752966;
41.1;39.663237605600635;40.32383933265415;39.135227235788946;40.47202574668229;40.01479066961681;
46.7;46.79368117104743;47.57912763250349;46.97028091603684;48.746178056202474;46.88986708342987;
19.3;23.211068310888397;23.141460930855057;22.932377315033058;22.16750400144748;23.58522583603615;
31.2;34.41009911748407;34.70058639224004;33.76545838430031;33.083322061181086;33.49464122942036;
27.4;29.339976852799847;29.380511254344217;28.561754993885657;29.875470759379258;30.13377452932843;
43.0;36.91177720892029;37.53693658079169;37.5550753956497;37.0824770086098;37.93089426061552;
49.1;45.336909206025126;45.43003472079187;46.494165439069604;48.049758163805436;46.178549851420584;
43.9;41.42122176843208;42.030093376542304;42.62145328181029;42.188754178370075;42.41194464447428;
40.7;44.55729125278278;47.19436222166205;46.2152554357054;47.72921406363699;46.57011922766938;
43.3;39.08304331038048;39.472696840732965;41.03858907093903;39.46215348497917;39.79676245538129;
40.4;36.52084388605945;38.79854309047081;36.4517246548753;38.49773986024845;36.85965568289314;
37.2;38.5880294903617;37.82854268830527;35.74594539852626;37.94661386241345;37.74477026896939;
29.1;24.78648074056574;24.45625349406984;24.96093027763861;24.9341861411964;25.069257627794;
32.9;34.76621803847896;32.437724044599236;32.23363096687665;31.357069352009574;32.13804115740898;
16.7;16.942179861844703;17.423161218183665;16.662709427904552;18.128028169028628;16.854034592111496;
45.2;46.14892369095835;46.083321401941845;45.4952188320833;47.91200523214348;46.714119528701616;
48.0;49.140750111802106;46.61291153941717;47.661806170281885;52.358688603575345;47.18880352174913;
36.8;34.07253271995431;33.849023550375826;33.13112299643523;33.50745959637925;33.97662032744639;
31.0;28.3387278280958;29.457569559507743;29.415236342666788;29.59567624531897;29.130449657165514;
34.9;30.936543917443196;29.3268242475092;32.11832031412865;29.270506007033976;30.104412853280472;
36.8;27.880546327965405;28.163739525944173;28.15356034245784;26.75947938864975;28.49972654418348;
27.8;25.823654096305187;26.67069734911504;27.35039547531629;27.03368936278786;25.99777051218167;
41.6;40.361137059500386;40.42929538796557;40.54620516352965;40.17435752737594;40.62694604676323;
21.3;29.452384352917107;29.608057045544523;29.04298732840222;29.774395593366147;29.27830619889292;
36.7;34.25898608317568;35.46062308829166;33.22799655487339;35.815475225367884;34.68456766551954;
34.0;33.67448471092249;33.78219165101363;33.32851794968596;33.48014765902741;34.151774197924965;
35.5;35.08321307520986;33.61260376057287;34.470376734230044;34.581734343665;34.37380038765109;
30.7;28.848606177659754;29.08890422280105;29.09720687587417;28.755715254086887;28.322526771933944;
40.3;35.50185746984108;36.433230220257585;35.35026220399638;35.86469497580518;35.62296962141861;
41.9;37.15073872282793;37.91303543715799;39.046371301643845;38.15374954553363;38.77813075983901;
19.8;20.087836698419586;22.90015519014027;22.362058776491352;21.131943242860405;21.95360684573701;
26.2;22.432978654970324;23.74084498943269;21.14934532329573;23.31604383525415;22.66456429543747;
17.9;25.635061765438163;23.41596648228428;25.337005396121118;23.879304124308703;23.87675746130955;
26.0;30.645586590907122;30.44897495500977;30.185846752529244;31.189802044130577;31.176683255971533;
35.3;38.40461155627492;39.90020291825217;39.3099790119339;39.392619029792236;39.05453021650759;
40.4;43.35896000064435;40.01686224185798;38.91967809039524;41.62840189541909;37.44378419994532;
29.5;33.83523409061087;34.4483885599758;34.33943169513842;34.585135982918615;35.002653989566;
31.0;31.469581106736683;32.189073500947664;31.55507697390032;33.08692286958124;32.26409645067064;
39.8;37.963248397156285;38.91524277090931;38.85085619364493;37.99710042456762;37.514923946003364;
40.3;29.327803080215272;32.04384609438025;29.599117581706167;28.755889812475292;29.005725575536083;
36.0;33.22607880615108;32.38693545756992;32.63036856949732;32.84094277837356;33.241176040405286;
38.1;33.74625964827196;33.76552492407711;33.49677495932982;33.71398757390672;34.364604371724226;
43.7;40.36893269108846;41.75660093200482;40.72576730927291;40.94925222531697;40.11030409101338;
23.5;26.556910524083754;25.554354682597594;27.075115078593733;27.091256541068578;26.511692051712224;
42.7;45.92471319145157;44.97943315549521;44.37843302332731;46.39759394646528;44.37737332394547;
17.6;19.648766708359357;19.04895272097567;19.239951598184817;19.63457018594427;19.774387024647453;
30.2;31.156133228222387;31.063109016566788;30.695553342115446;31.126647207327814;31.31258920573328;
31.3;34.80252002255067;35.537205829321316;35.59919248328168;34.513186783571236;35.1383182322053;
40.3;42.70981805843352;43.17732699013145;42.04892153758963;41.88541573184239;42.0935209245596;
26.5;23.7950072054554;22.37290017593401;22.243382115937276;22.9063147032592;23.193687017771225;
36.1;31.89078578119192;33.08940521099667;32.313644879518165;32.33173345599383;31.75847487909321;
30.0;32.94082449868351;32.72659341563882;34.07211669774333;31.763531381050505;33.50486353859212;
34.5;35.253887886568634;36.5095455198125;38.44920163274801;34.788715240862864;35.95024512028103;
48.0;45.88309542350929;48.70972272916852;50.197487425215826;49.966937158612986;48.646509907276155;
45.7;44.1190745750513;44.99681776558021;45.36202947804084;46.07243347238381;45.752996302215955;
37.4;39.487595885917976;40.166839381876386;39.62155416981092;38.157630692171956;38.97510840291633;
50.2;44.59830086506812;46.065096805694665;44.69657899439192;45.915471152098576;44.49410304873367;
29.3;29.04759173115361;26.91615219371424;29.15257038240088;28.037388979466094;28.964847832994966;
39.5;38.797851180846656;39.01935375633649;39.993042075858796;39.0933973298185;39.81449604989253;
36.4;32.52126875878176;33.00574755176794;33.82663875934918;31.582202930069307;32.87668298922844;
22.7;22.940673189798307;23.372459654747253;23.564176429552656;23.204586120533385;23.54275965141769;
29.2;30.571660096606678;31.49897596411704;32.00625447733698;29.84206792524959;31.846813756030162;
41.5;41.02278877433676;41.81425757495666;40.835433004531076;40.549162982680905;40.34997195958251;
41.3;39.46087804843193;40.49724300157946;40.481045803048424;39.04482091740283;39.596214025319675;
20.1;18.511560658780613;19.198609919402617;18.927334206559873;19.718193161166514;18.81142856128077;
41.8;49.513715577232745;47.70411314291829;47.44472729278664;52.76955514402588;49.264916471383785;
35.2;33.947433293436404;34.88364603948733;34.564223316936705;34.50998805772008;33.59838041975251;
21.1;24.285977500706235;26.221807209678317;24.534243806774466;25.238627635090808;25.412678942405442;
18.5;19.859162908005235;22.01131613709091;20.794373969667873;20.555139217927355;20.595958150773015;
37.1;32.38723178844112;31.00187018193935;31.588585618417753;32.05958251672935;32.834493612400045;
41.4;39.95193007677411;40.8116254039568;41.46726177445114;40.819239992976364;41.628556272437585;
17.6;17.100525298584724;15.968987387161194;14.305224446980285;16.33511241483098;15.191578388290223;
40.7;37.12753658440622;34.969919140856405;32.801629482066744;35.92887354271332;36.32406590451717;
36.9;30.659186449879563;29.928706317515733;28.396900092431558;30.282847237500075;30.52968348427344;
46.3;43.65470181001666;47.43964936826423;44.602463697522296;46.34282964340359;44.20443382946322;
31.4;31.62792724878135;28.062993422994545;29.017791880416176;28.240898096652835;29.650601616106183;
25.7;27.462744856947953;26.01847010459805;27.94627872147789;27.447379156929717;27.123127837985095;
45.6;42.76819820672451;43.0742682987733;42.11770548085928;43.69971207912828;43.000886078429055;
47.5;53.09959748903809;51.7456215851404;51.21883102083329;55.353826502220784;53.53589309104819;
31.6;33.44471903962836;33.99554655704548;33.40936032127695;33.01264807072762;33.353494566954424;
36.3;33.04806372908195;32.915288204234685;35.04720099784592;32.93257732198172;33.83132306280107;
39.9;35.89415061267163;36.95646160803806;35.860423150507266;36.28530835843046;35.63336905763089;
27.1;26.429904229852045;28.11087248891044;27.400788911173393;27.8844455050745;27.72836163267207;
30.5;24.944898482076432;26.868827223518974;24.524265048273683;25.778899263634795;25.64804100288479;
45.0;34.500004850763425;35.069229060636474;35.23585666220507;34.496213160985704;35.2244331850663;
45.3;39.947064797852455;42.21362720802663;43.15820839867875;42.91745960169365;42.66083214422453;
41.4;45.293773514431315;44.7394383902501;43.31029872980063;46.07572015436978;45.23230734375308;
36.3;34.006189447766154;35.902529990880794;36.30372549055683;34.19011910288433;34.37945553982095;
20.2;21.72397969420646;21.286291956022332;22.768851905275906;21.25536604657762;21.502300898789905;
31.3;34.207507668047924;34.19695963484553;35.97379937627772;33.34009430103191;34.99128071525759;
27.3;22.148033100048984;23.63669008039442;22.34928597632313;23.243906569223338;22.87755542530708;
17.4;20.352041635244046;19.65344905477235;17.66841495761385;19.94268780553527;20.08396522281233;
33.2;28.421090307702105;29.604428513163988;30.290771878191663;29.299004871739708;30.40835628856568;
13.7;13.852499607248522;14.605718658469458;12.684543185021758;15.932351856779006;13.667751116618302;
41.7;37.58513893361611;39.25239464499994;38.76315821177752;36.17232729687222;36.78772459383111;
26.0;27.167239736640088;26.98473166171862;27.069624105705756;28.42489843561746;27.808520252536507;
36.7;29.405756575289946;29.51960334960451;27.314468918916262;28.994793079120054;29.207533138071344;
46.7;46.0075772156703;46.306727618324665;45.84869493553769;49.256510076210645;46.955427524507755;
32.1;33.77437126766048;33.41798746277506;33.599865987588856;33.22794700458078;34.03406282099076;
40.3;43.84282348910252;43.11638742173425;43.90176102266936;43.185705164135896;43.652668644285846;
42.7;41.45398368874119;43.88835640443957;45.018249670779845;42.27179270385344;42.524150593305855;
33.4;22.25141620269981;21.738014914548405;21.220148276498527;22.24151130369002;22.123271644606508;
35.2;32.64321798805044;32.76161824319615;32.05840620814489;32.968691866547616;32.74146172698113;
38.3;37.42684747596007;35.29325464080514;34.86515409885368;33.328361736511546;34.78553236416512;
33.0;35.8966527017146;36.95991326840497;37.23586554372943;35.681796220977205;36.130624550539935;
40.7;36.592846976029435;37.63825454294842;36.168841263246556;37.47532760862268;37.38404983976915;
40.6;39.7509704433744;38.57448677496969;40.71695784186558;38.89679218124971;40.49835444552684;
44.6;46.27659808151692;49.438266280728385;50.82590742701261;50.08444238965115;48.91449418895822;
29.0;30.79962268744569;30.21293682519158;31.160456236975442;30.888632486588524;31.499179629745974;
40.5;44.08112129538655;44.2231210652302;44.66002759102828;44.3584373328613;44.539631397197425;
34.2;35.369897551290215;35.62121074441723;35.98517643274186;35.52888463977012;36.38156967026646;
30.9;28.275792834225783;28.71575684901783;27.248459764295262;29.240600255519226;28.825449995312976;
42.5;38.74591679677432;39.82455177009651;39.517221852852096;40.1018588462482;39.95037645349962;
28.0;26.994110168003417;26.677014133651518;27.60092152012128;27.14692317790676;26.650098299255333;
25.0;19.63084889293677;21.08086120533191;18.373324273683803;20.014590769587926;19.61458239007264;
49.5;51.80189923131694;50.142751012632466;48.04371821048856;52.9077628278012;49.055063897879684;
35.4;27.263937782092228;29.163001267402972;28.846508735212996;28.73370265725876;28.068184933940348;
39.7;34.88067058613584;35.16736633614939;33.73413838341136;34.48099830238578;34.07486245518602;
35.0;35.80866594582444;34.98645813641622;34.563864609692914;34.783850981989765;35.593190190040396;
32.1;25.182634433430206;25.96364153438683;24.426305524532516;25.911440517915075;25.208859588649293;
42.8;47.29299304178861;44.32280498274725;45.11112360781899;47.35919966816482;45.30752540130721;
32.5;31.57248098313422;31.685998952149145;31.626181342538104;30.3673624433851;31.807342455362104;
25.6;22.465473414115444;24.402453297244715;20.554519226641453;23.473042164421948;23.285601940520753;
44.6;45.742412846005976;45.19365101260395;51.216008336573694;48.400914135457676;48.60363802541485;
33.1;34.956431095324746;34.184091348242326;35.49864311445429;34.806844077275414;34.79709583409556;
41.3;38.71901169243392;39.335237058066106;38.898664396375864;38.9162982544232;38.75729518675215;
42.6;41.615976073361956;41.305786612552154;41.92158981040827;39.768793091278354;41.561605294442366;
15.1;19.518236742491574;20.12163105006595;19.08924457609227;19.38333623587944;19.482225500744146;
33.2;32.99634314136664;32.868026234514495;33.26843472315238;32.870020359184124;33.344782509484986;
30.0;31.485209401718635;32.37196829636109;32.538582968288964;31.071722504202285;31.642475341369565;
44.2;44.63540631456812;44.28167255728962;43.63677961356334;45.12940854455566;44.5190048488423;
25.2;29.741563494973686;30.584776292843646;30.352722919561373;29.814995842443913;29.61030168371463;
48.5;49.78341492075094;49.23753009435725;48.91634123292284;51.80486739152209;50.55310110055438;
24.5;25.93315198377339;25.633104797326872;25.183938068331216;26.284088465995914;26.434232181394705;
38.9;38.146789062253006;38.71016619003408;38.357184687889;36.96752700368563;37.277737741954006;
44.4;38.22978554443379;39.55586127373873;40.4342018779572;39.19562681811358;39.85696526079044;
40.0;38.367391055821365;39.97458752414937;39.0922598901996;38.36105964338286;38.16080449849459;
47.0;40.987381309530875;41.24944152133469;39.19503378393493;44.09805057701217;39.367536181455264;
28.1;22.998808885292295;23.71837017804515;23.10617807459891;23.6789193325225;23.55455452656965;
42.9;37.24287977386553;37.805982217071076;37.44824376728147;36.381420625576744;36.6745508465005;
46.9;46.6286567804351;48.29392846273605;47.58867609655889;49.185753257997646;47.33679881428915;
19.5;18.756630189333237;19.187017485855286;17.873945455446396;19.509315178240563;18.55745397438264;
28.4;30.51842421969007;28.260463158665544;30.975728556592344;30.183871220865086;29.595690191644078;
