# yr;getVariable(7,k)-getVariable(5,k)+36*Math.pow(10,-1)-getVariable(4,k)-getVariable(3,k)-99*Math.pow(10,-3)*getVariable(7,k)+getVariable(3,k)*99*Math.pow(10,-3)+95*Math.pow(10,-2)+getVariable(4,k)+98*Math.pow(10,-2)-getVariable(7,k)*69*Math.pow(10,-3)+99*Math.pow(10,-3)*getVariable(3,k)+44*Math.pow(10,-3)+86*Math.pow(10,-2)+getVariable(8,k)+93*Math.pow(10,-2)*getVariable(8,k)+getVariable(8,k);45*Math.pow(10,+2)*69*Math.pow(10,-6)*getVariable(6,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-74*Math.pow(10,-1)+17*Math.pow(10,-1)*getVariable(8,k)*getVariable(8,k)+getVariable(8,k)-getVariable(8,k)+28*Math.pow(10,-3)*getVariable(7,k)-99*Math.pow(10,-4)*getVariable(1,k)+getVariable(2,k)-getVariable(2,k)+getVariable(7,k)*getVariable(8,k)*99*Math.pow(10,-5)-99*Math.pow(10,-6)*getVariable(4,k)*getVariable(2,k);getVariable(5,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-98*Math.pow(10,-4)-22*Math.pow(10,-3)+getVariable(8,k)*getVariable(8,k)-getVariable(2,k)*55*Math.pow(10,-5)*89*Math.pow(10,-3)*getVariable(3,k)*getVariable(5,k)+getVariable(6,k)*getVariable(6,k)*99*Math.pow(10,-8)*getVariable(2,k)+getVariable(8,k)*getVariable(6,k)*getVariable(7,k)*99*Math.pow(10,-6)+getVariable(6,k)*getVariable(2,k)*99*Math.pow(10,-6)*getVariable(6,k)*99*Math.pow(10,-4)-getVariable(5,k)*87*Math.pow(10,-5)*getVariable(5,k);22*Math.pow(10,-2)*getVariable(6,k)*getVariable(8,k);getVariable(7,k)-getVariable(3,k)-99*Math.pow(10,-2)-getVariable(5,k)*69*Math.pow(10,-2)+getVariable(8,k)-getVariable(7,k)*99*Math.pow(10,-5)*getVariable(7,k)*getVariable(7,k)*96*Math.pow(10,-4)-getVariable(2,k)*99*Math.pow(10,-4)+99*Math.pow(10,-3)*getVariable(5,k)-getVariable(7,k)*22*Math.pow(10,-4)+getVariable(8,k)*getVariable(8,k)-99*Math.pow(10,-2)-getVariable(2,k)*57*Math.pow(10,-4)+getVariable(3,k)*99*Math.pow(10,-3)-4*Math.pow(10,-2)*getVariable(7,k);63*Math.pow(10,-2)*getVariable(7,k)-getVariable(4,k)*90*Math.pow(10,-2)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)-getVariable(1,k)*getVariable(7,k)*getVariable(8,k)*39*Math.pow(10,-5)*getVariable(7,k)*getVariable(7,k)*84*Math.pow(10,-6)-getVariable(2,k)*34*Math.pow(10,-6)*getVariable(2,k)-96*Math.pow(10,-2)+getVariable(1,k)-85*Math.pow(10,-3)-getVariable(1,k)+getVariable(4,k)-getVariable(4,k)+getVariable(6,k)*getVariable(6,k)*99*Math.pow(10,-8)*getVariable(4,k)*getVariable(8,k)*99*Math.pow(10,-3)*getVariable(8,k)*getVariable(4,k);75*Math.pow(10,-1)+getVariable(5,k)*getVariable(8,k)*6*Math.pow(10,-1)-22*Math.pow(10,-1)*getVariable(8,k)*getVariable(8,k)-getVariable(6,k)-getVariable(2,k)-99*Math.pow(10,-2)+getVariable(2,k)+99*Math.pow(10,-4)*getVariable(6,k)*getVariable(6,k)*99*Math.pow(10,-4)+getVariable(6,k)+44*Math.pow(10,-3)*getVariable(9,k);84*Math.pow(10,-4)+56*Math.pow(10,-2)*getVariable(7,k)-getVariable(4,k)+78*Math.pow(10,-1)*getVariable(8,k)-getVariable(1,k)*getVariable(8,k)*getVariable(7,k)*getVariable(7,k)*getVariable(8,k)*99*Math.pow(10,-8)+getVariable(8,k)+getVariable(9,k)*getVariable(9,k)*85*Math.pow(10,-5)-90*Math.pow(10,-2)-getVariable(1,k)+getVariable(1,k)+99*Math.pow(10,-5)*getVariable(6,k);26*Math.pow(10,-2)*getVariable(6,k)+getVariable(8,k)*getVariable(8,k)*getVariable(8,k)*16*Math.pow(10,-1)+getVariable(7,k)*getVariable(7,k)*getVariable(7,k)*98*Math.pow(10,-8)*getVariable(8,k)+98*Math.pow(10,-2)*getVariable(3,k)-getVariable(3,k)-getVariable(2,k)*99*Math.pow(10,-5)*getVariable(8,k)*95*Math.pow(10,-1)+99*Math.pow(10,-3)+getVariable(8,k)+94*Math.pow(10,-3)+99*Math.pow(10,-4)*getVariable(6,k)+getVariable(3,k)+99*Math.pow(10,-3)+99*Math.pow(10,-3)-getVariable(3,k)-99*Math.pow(10,-5)*getVariable(2,k)*30*Math.pow(10,-3)*getVariable(2,k)+getVariable(6,k)-getVariable(6,k);67*Math.pow(10,-2)*getVariable(7,k)-getVariable(3,k)*99*Math.pow(10,-3)-getVariable(5,k)+getVariable(3,k)-getVariable(3,k)+getVariable(8,k)*getVariable(8,k)-91*Math.pow(10,-2)-91*Math.pow(10,-1)+getVariable(8,k)*99*Math.pow(10,-3)*getVariable(5,k)+94*Math.pow(10,-4)*getVariable(6,k)-getVariable(2,k)*99*Math.pow(10,-8)*getVariable(2,k)*97*Math.pow(10,-1)+getVariable(6,k)*54*Math.pow(10,-5)*getVariable(9,k);
39.8;41.02199999999998;41.982643249999995;39.29711555625;46.2;40.857490708;42.56519683400101;38.610560249999985;41.022281109000005;41.61633163000002;40.739451033250006;
48.2;40.13359999999998;43.66933140000002;44.5745685459448;48.576;40.965443871999994;43.000357323961595;48.744561561599994;41.86719576000001;43.523484247;41.184966763729996;
44.8;45.20379999999999;47.404751240000024;42.77464143011;53.68;42.545343906048004;46.64932108764006;44.24478084;45.167568636160006;47.17561401948001;46.54579085477002;
21.6;23.3624;27.904871239999995;27.7672646631544;22.131999999999998;24.014402443008;27.365384786809106;29.733896483599963;27.22340107136002;27.665656891040015;26.159946544520015;
41.9;38.37019999999999;35.959176030000016;34.119350602130005;37.84;37.934805456415994;36.845379202235456;31.71088195999998;36.222857318440006;35.92245457816;37.969853981730004;
26.3;24.70399999999999;30.22141314000001;28.0621507424344;23.804000000000002;25.262232544000003;25.16967561908336;29.197426592400003;25.463273200000017;29.749297828000024;27.59336509492001;
27.9;28.812799999999985;28.294102999999996;29.183566695924;22.308;29.456957366015995;27.348494219401623;28.445734899599998;26.55819283424001;28.28428168608002;28.148080716999996;
41.7;38.58219999999998;38.74571990000001;40.498047093494;41.623999999999995;40.813265516832;40.657753884666924;39.68710717160001;40.60871196048001;38.774820542319986;36.13041801324999;
33.4;32.741200000000006;32.4424956;33.318448416334405;33.132;33.326015583263995;33.445707580118324;30.857725520900004;33.139415141720015;32.48442862364;31.85575788032002;
24.2;27.172800000000006;30.550061499999998;29.67692831;30.8;26.705257967104007;25.9463617695458;25.862248999999977;25.43070112384001;30.545444099039997;28.455457893000005;
30.3;26.399599999999992;29.745992879999996;31.202066217586797;23.364;28.286889972000004;27.353678512514513;29.659399904399983;26.256598619500014;29.549804774500004;25.219479941730008;
32.7;33.514799999999994;34.01555440000002;34.340268020014406;35.376000000000005;34.358404594144;32.51282438264396;32.787552321599996;32.306460424240015;33.946992917440014;33.14180575757001;
23.0;23.052599999999984;25.0377529;27.685976171023206;20.108;24.791185390591995;23.80087394068269;27.832771619599978;23.60716299536;25.22697601696001;23.135866819079993;
45.4;49.201199999999986;46.060134099999985;47.2217809560464;51.568000000000005;45.78195322905599;45.132952426967236;51.800249678399986;43.74687959216;46.97336630556002;48.22083563477002;
45.4;46.10239999999998;43.97765999999999;41.468248864336395;48.884;43.67285143859199;43.65582038365133;43.85975801209998;41.67640450848;43.98457329792001;47.00674274832001;
25.1;28.122799999999998;25.108530300000005;25.902398614980005;20.02;28.481444930304;28.93949536153303;25.833620809999992;30.317160233280017;25.301638907519987;27.406136987080018;
26.5;30.186799999999998;27.418866350000002;29.063602486695203;21.736;31.345697704704012;26.370520036513813;28.15471873439998;26.837180574080012;27.447523654520012;27.818158157330007;
29.7;22.254800000000007;26.811797379999987;26.916523799825605;21.384;23.599625689344002;23.7661532095571;26.935982798400012;23.56978946932001;26.68288409372002;23.029035401570017;
26.6;33.34559999999999;33.535539599999986;32.02699081901441;34.672;32.567287977247986;33.93297764223893;31.474587214399996;33.92802558232001;33.27202131148;35.78216733172001;
22.2;20.238799999999987;26.932282600000015;27.938181129413202;21.428;21.842817569024003;26.862887214879503;29.879797347599972;27.999739192080007;26.831686876120017;24.02451068453;
28.5;26.646399999999982;26.58645356;30.432108914369596;21.032;28.030092877056;29.834586485009428;30.333748673599995;29.312950894080007;26.75697284428;26.28585815837001;
41.4;39.06879999999999;38.44201838000001;38.370190794054196;41.316;38.36391613308799;40.33387747516857;41.582174752099974;40.41413863160001;38.51775878388;41.25633191188001;
14.8;21.412799999999994;19.300006939999992;22.49879476666001;16.06;21.36500858627199;21.110333515859157;24.280295289999994;20.488222225550015;19.984358078860012;23.268973590920005;
39.8;32.61999999999999;39.05141320000001;38.9668717004032;42.592;35.305646835999994;33.59766655563361;38.116377222400004;32.71930071200001;38.579805406999995;31.89796233728;
30.8;34.855399999999996;34.749217599999994;37.4303414845872;36.168;36.926358353184;37.1770380973306;35.404237888400004;36.66778048948001;34.91950418684;32.03958563408002;
34.2;32.262;34.41240109999999;31.899060446536005;26.664;31.421360491552;31.965468171029183;31.133712014400025;31.763456174020014;33.76397125225999;32.038983573250015;
28.1;28.357999999999986;27.407092999999993;29.61698536096;21.56;29.086610259488005;31.432911347166627;28.77928803999998;30.778153140160015;27.46852408094;27.58314291712001;
40.6;34.23159999999999;35.94366960000002;37.745551772038404;37.928000000000004;36.365492964351986;36.22721184007144;36.93025742439999;36.36912419040001;35.90972019552002;32.93428080512001;
29.6;28.080999999999992;30.595666599999987;30.21786957269;23.98;27.492879082016007;29.828230978151772;32.79445680999998;30.394176052949998;30.30792277658003;30.78145254476999;
19.5;22.44839999999999;21.01895949999999;21.818249321775003;17.27;21.705795976448;22.509827732258064;24.897962122499983;24.279108354040016;21.462216250240004;26.143850277000006;
38.5;36.60759999999999;34.140279960000015;36.36306531962789;35.244;37.41083272399998;38.91502767204349;36.37083314009999;39.70538726600001;34.40492803800002;36.16876606677002;
23.5;22.502999999999993;27.634934000000005;31.5007367201984;21.912;24.922971431168005;29.0968553969758;33.1862748816;29.856626802960015;27.606963871839994;24.126094494720004;
42.7;44.02859999999998;42.2653912;41.7490108281;46.42;42.572485327775986;44.44046671215186;45.2608758025;45.42369496012;42.45667438475999;45.57066771200001;
31.0;24.782399999999992;26.437045599999983;28.460806425706405;20.988000000000003;26.740163890431994;27.28789719659194;26.106004691599985;26.82776893968001;26.643624912160007;22.52699161652001;
20.4;21.650999999999996;20.46135950000001;21.706989013300003;16.94;21.391672203999992;18.353670171763497;22.443101289999994;18.15695474850001;21.002414032499985;22.01548761300001;
40.5;43.01879999999998;41.11611354;36.84651578547359;31.328000000000003;40.896708983392;35.45975466332908;33.16542325759996;37.522675312070014;40.02738341445999;40.08163135037;
22.9;26.0872;21.551687700000002;20.49719742080001;17.6;23.960271232000004;22.968835896608006;22.421263999999972;22.075942004000005;21.853515028000018;28.524997717319998;
28.0;31.921999999999993;34.22950844999998;32.938819184603204;35.728;31.879149663999986;32.52009191241759;30.94822305440001;31.06976384000001;34.014006167000005;33.047150763730016;
31.0;32.84479999999999;33.77001555;36.86503143506239;34.848;34.66919580799999;34.85470063467841;36.912781446400004;34.55723538400001;34.02001782300003;32.753855383570006;
29.4;24.146400000000003;28.32830016000001;28.55218832717;22.330000000000002;25.294058582784004;27.67841850340791;29.127723522499977;27.73587644368002;28.08535342992002;25.982646901280006;
48.5;67.1878;55.57069188;52.905633720435006;64.46;55.16170583065599;48.750109199744394;55.437515122499974;55.517474864;57.33899104656001;63.957184384520005;
38.9;36.94659999999999;43.285539979999996;40.6071144396;48.4;38.605466845696;38.99121274089606;39.051921;35.88245261072001;42.57465871196001;35.76906715717001;
47.8;46.36159999999998;47.132426340000016;43.9020415323144;53.416000000000004;43.186443516;44.603776829059804;47.406467459599995;43.89839182000001;47.175075873;47.651591450119994;
22.4;22.193599999999996;26.037379039999983;28.276956650607197;20.811999999999998;23.789357704704003;24.667711908832842;29.607107171599974;24.92990851328001;26.164190479520016;24.48081081908001;
30.4;27.424199999999985;30.682129750000012;26.566290316392;24.068;26.710098864991988;27.871079200737693;27.683018963600002;28.188368716430006;30.022066434460015;30.111891479249994;
38.6;33.97520000000001;35.77696619999999;35.1926816202825;37.62;34.317187620864004;37.45444207068845;35.898477602499995;38.91409474816002;35.589602863639996;36.541312122930016;
37.2;34.85179999999999;38.61108536;36.139331400249596;41.711999999999996;34.676951168512;36.51248579624777;35.6228197904;33.242177023680014;38.29351359712;36.72680878272001;
31.9;32.038399999999996;32.239656509999996;30.928455994759997;25.080000000000002;31.988150933504002;30.886496572560624;30.595737959999987;31.963394750560003;31.76981613452;32.20125192397001;
34.3;25.069999999999997;29.896586220000017;30.1487495316189;23.518;27.089708388000002;26.481765303641936;28.978020056099997;26.957212218000013;29.670196180500028;24.99505712797002;
31.8;27.473199999999988;28.59664068000001;30.132929594;22.55;29.449899478496;26.153531115497277;28.57571756249998;26.215906246020005;28.51133882898;25.541502917120013;
38.3;33.9944;34.15885459999999;34.3037759580864;35.376000000000005;34.621155976447994;34.987745861786884;31.931552321599984;34.33238605120002;34.21893012348001;33.49048912877001;
15.9;18.290000000000003;17.674418999999997;20.606675208;14.96;17.976772563999997;17.448115535168604;21.199198239999994;17.39509379050001;18.59753650750001;19.169353300000004;
38.3;35.65819999999999;33.314808799999994;29.8008949047552;25.784000000000002;33.91387883033599;31.88784382896903;29.600249678399976;33.055428344960006;32.77516707968;36.33776395648;
38.7;40.88639999999998;38.2205032;38.52409766248;40.92;41.935104834335995;40.10435043608593;36.97368849;39.937589734880014;38.248632302359994;38.24394159168;
34.9;27.69779999999999;31.58118267000001;32.7053832044323;24.662;29.213630933504007;31.393556784755926;32.00163384409996;31.451311793760013;31.147212158520006;26.99518481173;
41.9;51.7874;44.62788944999999;43.0517858426385;49.412;49.035517363968;49.85511028113689;43.67003253289998;52.137903743040006;44.94611459068001;49.78286292324999;
27.1;24.354799999999994;23.576683140000007;24.558278109843304;19.118000000000002;24.211353980063997;21.986122703527435;26.414133296099997;20.94383055765001;23.819709688820012;26.15150652773001;
40.9;39.08419999999999;40.60108145000001;37.46107339709999;44.44;39.350126845695996;38.87963918426432;36.46580001;38.68025687328;40.11027350396;39.54591103325001;
24.8;28.632999999999996;33.56406000000001;32.65058680167999;35.024;29.162190111999994;29.585850281798397;30.763007041599998;28.896696224000006;33.256779495;29.968867831249998;
29.7;25.011399999999984;29.487910419999995;27.650920015100006;23.1;25.070705313535992;29.52055056738889;27.68656024999999;28.599563056000004;29.14436111568;27.378619222279998;
42.1;44.77479999999999;50.153694900000005;45.0120606324384;57.727999999999994;42.332548481024;45.88348140644428;48.661089254400025;44.176479196159995;49.632211241239986;48.16163815837001;
17.4;18.8266;17.597653000000008;20.921289931250005;14.85;18.573948525055997;19.682026896947182;21.968558062499994;19.733841520880006;18.499455821279994;20.352623299999998;
42.8;35.560599999999994;37.715656400000015;38.49795689928751;40.26;36.84636828492801;39.24747693527349;38.2705642225;37.88386083808001;37.69596152028001;35.426581713250016;
33.5;30.5644;34.46469820000001;36.1513630169072;35.728;31.684070028031986;37.34861066916352;37.2682230544;36.89779897920001;34.557578711320005;33.311225686929994;
41.1;39.39059999999999;39.525604570000006;37.08273038771161;42.856;38.373667751936;39.946901415591505;39.0877973476;39.507610483040004;39.12989001436;41.85917729157;
46.7;49.90679999999998;47.48070770000002;47.4486669565684;53.592;47.682793101568;47.52872570892197;50.45200187239999;47.185010760160004;47.768338334679996;48.18714663757;
19.3;27.50619999999999;21.861566799999988;23.650180942738306;17.798000000000002;27.514769513471993;23.680511427341127;24.171456828099984;25.433791073600002;22.48308036636;26.43966191253001;
31.2;32.175;35.79173559999999;36.356172450799995;37.84;32.72660321356799;35.9023045351488;40.05488195999999;35.04075172800001;35.54114031168001;35.589438548000004;
27.4;32.95859999999999;27.3495307;27.295350433567204;21.604;32.751124302816;27.895965012511645;26.923133952399983;28.731014206100003;27.371696109580014;31.24502892973;
43.0;37.82839999999999;35.65304150000002;37.200861042491205;37.312;38.352846258208;38.89832104763724;37.362793830400015;38.614425466600004;35.93057214008;37.69461798173001;
49.1;56.93039999999997;47.13415367999999;45.82193689666881;53.064;52.587381550368;47.12526489454713;46.047492723600016;47.51988120876;47.82838524668;52.558650686079986;
43.9;43.57099999999999;43.04522375;42.20612980076881;47.784;43.820325823999994;41.978181056506;42.65792601960001;39.813296592000015;42.77514776699999;41.69221876373001;
40.7;52.40239999999997;46.529407000000006;43.04693073414901;52.316;47.238354891008;45.781534654180916;44.771587952099985;44.88392038095999;46.96341726608;51.53636271700001;
43.3;36.23819999999998;42.487882;39.720245525571606;47.344;36.89915066009599;37.89806055704601;41.76873625759998;35.30675850368001;41.708891215959994;38.66736929157;
40.4;39.39579999999999;36.485212920000016;29.480558699302396;27.984;36.000471286688004;34.56343654143882;27.747786118399958;34.2255083452;35.56750156694001;38.77127877312002;
37.2;39.944999999999986;35.03805732000002;33.01381948796;26.84;36.740984743455996;38.36141722763308;31.27278083999999;39.09102253721;34.58441858877998;37.877063450119984;
29.1;22.580000000000002;23.768316280000015;25.473463259629998;19.14;23.007401875967997;24.386925256999206;26.183837689999976;23.21160793100002;24.08334511484;24.48892308053001;
32.9;34.25639999999999;33.1428736;31.654726366616003;25.651999999999997;31.141567744000003;34.77360950829342;33.33450083560001;36.13911353000001;32.83226402;35.480506612;
16.7;18.357400000000002;18.993420159999985;21.542235519520002;15.84;18.225110288127997;20.404942425135648;22.830083839999972;19.993464736360004;19.694185140640002;20.909695956480007;
45.2;49.779999999999994;44.932405200000005;43.766947869219294;50.028;47.89058772028799;46.77760091709407;45.03304289689999;46.9968512992;45.10312687087999;48.23175622373;
48.0;59.111000000000004;48.759763400000004;47.80266034976191;55.132;55.011407130112005;50.7070896085922;47.94476582089998;52.92282104032;49.313887628120014;54.06958908557001;
36.8;35.60339999999999;34.59657629;35.4962739831996;36.168;36.09257436595199;33.683805441008666;35.252237888399996;31.701484726400004;34.51113490652;35.070775095170006;
31.0;25.635999999999992;27.247528350000014;30.45048027596;21.56;28.217010725152004;27.05067827336388;29.05128804;27.950427530290007;27.37283544826002;24.093470399970006;
34.9;24.7608;33.65864250000001;30.976108771565006;26.246;25.555894404000007;28.78466635967203;31.504926344900007;28.293941068000013;32.880134457500006;27.145217325000004;
36.8;31.257199999999987;29.24667199999999;27.784168368685002;23.078000000000003;30.586279103071995;28.05895713464289;27.960503020099978;27.900515256970003;28.98273882986001;30.854715325;
27.8;22.093200000000007;24.685249050000003;24.655492425500004;19.8;22.758589283584012;22.882247396060052;24.863880999999978;24.51784883328001;24.982360036920014;23.525697059250014;
41.6;37.988399999999984;39.73840155000002;39.07246600290441;43.208;39.207792886751996;38.93574503494838;39.07113395239998;38.67002161956001;39.427463139519986;37.79975915717001;
21.3;30.104199999999995;31.061304499999988;32.61610098555;31.24;30.89638804249599;31.556755816283967;30.220068410000014;31.83223480064001;31.15736947196001;29.717084319249995;
36.7;32.542;30.614561600000005;28.460177580840003;23.76;31.401069453823997;34.35267197046858;27.373188640000002;33.86047155916001;30.274290301120004;32.279724384520016;
34.0;36.69579999999999;34.2422284;34.29954569845101;35.596000000000004;36.34493398006399;34.60470764477279;33.8034568281;33.069035313160015;34.22479842364001;36.819536677000016;
35.5;37.37539999999998;34.778100200000004;31.500664830654607;26.818;34.68906914793599;33.798133773892026;31.66239037609999;35.6284300581;34.21480879117999;38.195847890119985;
30.7;26.535999999999998;31.331800500000003;31.765370700265205;31.768;27.063475999999998;28.687300589160003;29.3409104484;28.335105600000006;31.32304812700002;28.08028044773001;
40.3;35.8344;34.822307359999996;37.1860783400916;36.211999999999996;37.03462933884799;38.525546109774254;37.5498501529;38.63354662292001;34.94418859748002;35.320780479520025;
41.9;37.996199999999995;38.80369357999999;35.06335446122251;42.02;37.137328284927996;36.68366651815042;33.96387570249997;34.722566066240006;38.351994728280005;39.40110257717001;
19.8;23.752;20.347521500000013;24.669679431840002;16.72;24.765877267999997;23.272108389174498;23.47210575999999;22.92595798775001;21.2578866705;21.78416090957001;
26.2;25.181600000000007;22.756854399999998;26.780219063680004;18.48;26.767185689344007;23.7078931351715;26.36155855999999;23.520116122280008;23.17031192271999;22.94242712128;
17.9;20.853800000000003;25.128154320000004;26.256429648127504;20.13;21.377663213568;26.28049159240762;29.3145642225;26.52856208592001;25.248710278840008;25.66699031877001;
26.0;30.4864;28.01376984999998;28.128008192000003;22.0;30.289809462367998;31.77870863761069;28.590099999999993;33.398493130560006;27.968252545339993;31.27870257717001;
35.3;35.5544;38.28543749999999;37.7318019711925;41.14;36.492297704704;38.582066195151;37.79882792249998;37.58613079584001;38.01706922203999;36.267429566530005;
40.4;52.57899999999998;41.869811040000016;41.6952541840768;31.548000000000002;44.97960173721601;43.05247042824233;36.8294345156;48.652213782439986;41.508288194079995;45.86081195647999;
29.5;37.30739999999999;33.61297706;31.521611025480105;25.938000000000002;36.508928376064;36.41519043539922;29.59237918409998;38.24980298208001;33.12389006732002;35.21712081637001;
31.0;31.027999999999995;30.67729031999999;30.1292055574608;23.936;31.561890660095997;30.88766092527128;28.934187494400017;31.071675980480002;30.31412498348;29.78723508053;
39.8;31.91059999999999;36.84969440000002;38.564909627085996;39.071999999999996;33.302532;37.53136482431099;40.78685197439999;35.53661150000001;36.92188017500001;34.54937292325002;
40.3;37.6976;28.769942999999994;23.448503317200004;22.616;35.126694993408;28.693528276263002;23.041753998400004;29.477505494360006;28.459395895040032;35.71881612500002;
36.0;36.13799999999999;33.077875340000006;30.910647701148402;25.651999999999997;34.714395387904;32.5376736886415;30.55050083560001;33.93527258472002;32.585964866520015;35.64452196837001;
38.1;35.69279999999999;32.80054732;34.27080188736;33.44;35.90832572697598;34.893291385526204;32.668105759999975;33.79975136944;33.08788848976002;35.02576652212;
43.7;36.442199999999985;40.513441300000004;40.9614443244512;44.263999999999996;38.028190660096;40.03431223309263;42.82189648359999;38.42579697152001;40.14528056496002;36.918587371079994;
23.5;24.223999999999993;26.3742782;26.454011263160005;21.01;24.662632723999998;25.03877422513063;27.675875702499983;25.06805911750001;26.36764661550002;26.557831297920018;
42.7;47.90679999999998;43.52656599999998;43.7208058025625;48.18;48.608427342848;44.37630706301128;42.50516440249999;42.55987853616001;43.48895073948;43.09222023125001;
17.6;20.5274;21.157324349999996;23.105644492499604;17.424;20.720486836;19.560645004427904;24.420781446400014;18.533106868250012;21.649023130499998;22.477925968370002;
30.2;31.714399999999994;31.98130234;33.2377029290376;32.472;32.051767999999996;32.16563575769604;32.3198055844;31.115450000000006;32.070393348000025;32.672597192520016;
31.3;32.66619999999999;35.1674452;35.547445137480004;36.96;34.08370753689599;34.08966892682266;34.26555855999998;34.50387396288001;35.05735953296001;32.54416023508001;
40.3;37.5174;41.592371889999995;40.661960400961696;45.628;37.036256382208;42.57688448098603;44.56796915689999;40.60070205344001;41.42910832508001;40.08819210853;
26.5;25.767399999999984;23.421191600000004;23.307108839192;19.008000000000003;25.577635084511996;20.097267173289726;24.381640729599994;21.346881548780008;23.679031227059994;25.959287613000008;
36.1;29.541399999999992;32.95398244999999;34.3571675791139;33.924;30.955910584064;31.00058137303742;32.67661162409998;30.29020212704001;32.956151711640004;29.60709806677002;
30.0;30.7112;33.893725;33.89435849333001;26.246;31.786105823999996;33.500102917219635;31.904926344900012;33.94874806400001;33.37680311999999;29.43796330000001;
34.5;29.8188;38.336960299999994;35.44031897098981;41.668;31.358546694048005;33.37351816725926;32.82896250089999;34.19909331288001;37.781012403480034;30.44502804148001;
48.0;53.21799999999999;53.232137099999996;50.243900246072506;61.82;48.72497249999998;47.547395157309985;52.82874190249997;46.395842500000015;53.422917238000025;51.64507320237;
45.7;43.162199999999984;45.73792220000001;40.4596823159056;51.568000000000005;41.917448467456;43.184375150772546;39.69224967839998;39.17503952272;45.04519140956002;43.228630455570006;
37.4;34.37120000000001;38.0757252;40.57041337012401;40.788000000000004;36.49013447014401;39.68661099827885;41.83622835290001;38.24799398096001;38.09256550944001;34.24409939200002;
50.2;41.41999999999998;43.427986200000014;42.7872525813;47.96;40.283626871808;46.03900834572306;47.426456809999976;46.37820454048;43.48756507408001;44.24353789300001;
29.3;25.715600000000002;28.519934130000006;30.875233418062496;22.55;27.965481960191987;25.11855764910383;30.543717562499978;26.001880456000016;28.48126587596002;25.64234670197001;
39.5;40.94319999999998;39.6376448;37.7862334832;43.12;41.695685398176;38.50853862932773;35.387288039999994;37.68227177792001;39.29318328876002;38.211950707999996;
36.4;31.8548;34.42900039999999;35.63931968268201;36.036;33.30009597644799;32.70930994956616;34.495412856099975;31.46529210256001;34.37150110048002;31.453010868000003;
22.7;25.17799999999999;23.083324;23.951841275000007;18.7;25.20945426457599;22.909309283063365;24.566122249999992;23.309488822400006;23.466945338880024;25.55237330000001;
29.2;29.205799999999986;31.083900289999995;30.6119375670425;24.31;30.221723425312003;29.835193130783;28.654726602499988;29.355725044480003;30.781603693059992;27.664022046129997;
41.5;33.923399999999994;39.039166;39.29562557354241;42.064;34.877102765344;40.89381257484435;41.1697486736;39.199422962320014;38.89692980443999;36.067099352320014;
41.3;37.82439999999999;40.16541215999999;41.6838609598096;43.736000000000004;39.215147729151994;41.12476710146074;44.01837408359999;40.15401587712;40.06091804351999;37.786596089119996;
20.1;22.402199999999997;18.909954130000003;21.822047859344405;15.708000000000002;22.095741907711997;21.38072040066226;22.3056510596;21.07200774336;19.774765693559985;23.008836594369996;
41.8;60.58539999999999;47.647545250000015;43.072826397308;53.592;56.08526739199999;50.42683389993639;40.43200187239999;50.99625504000001;47.914146495000026;55.312397989250016;
35.2;29.388799999999993;34.663254060000014;35.1173039645472;36.256;30.48934925199999;32.98055685703642;35.3674643776;31.49829755200001;34.49353384700001;31.82380420948001;
21.1;28.295599999999997;23.277195960000014;28.1196284497488;18.744;29.912694697823998;26.800052738735822;26.741458510399994;26.613556477920014;23.847846062619993;24.916228157729996;
18.5;19.198800000000006;21.64794275000001;26.965321801366006;17.732;21.663213938944004;23.066060508652015;26.638708243600007;23.200936698240014;22.26093567372;18.676561223250005;
37.1;36.98719999999998;30.981216559999993;31.376751058;30.8;35.96146167321599;35.218590522956355;28.96624899999998;35.538440462560004;31.37429587216002;36.98748797972001;
41.4;40.75499999999998;39.970112889999996;39.12305146676961;43.384;41.190366334432;41.54364787049866;38.242849299599996;40.62037613284001;39.866582496320035;39.42327013597001;
17.6;23.843800000000005;18.39639065000001;19.6161454176709;15.421999999999999;22.365013613024004;19.617382380079068;21.087622120099983;19.31089778423001;19.076242104619993;24.713279649570005;
40.7;39.316399999999994;32.44418467999999;30.953838137587198;32.736000000000004;37.172517569023995;36.877935615495744;29.876520633599974;38.23475307760001;32.573081970240025;41.04774014288;
36.9;30.776999999999994;27.46582333999999;27.2348230208636;21.648;29.551539914496004;29.82685649673874;27.798987705600002;28.83322736956001;27.429132891480023;31.124076585170005;
46.3;49.5018;43.00662275000003;39.868975050960394;47.168;42.95750713011199;45.97099251494609;44.22031523839998;47.708880559520004;43.87994706812002;52.540190171170025;
31.4;29.235999999999997;32.2831608;29.95617957921;33.22;28.532816;27.30437035569;27.86468150250001;28.922889400000006;31.982281768000007;31.87680274832;
25.7;23.933799999999994;28.18365972;28.214254958319998;22.330000000000002;24.918629677471998;25.433864602061657;29.23572352249999;25.111383337230002;27.980662568859998;25.971212318080003;
45.6;46.01739999999998;43.00223144;41.3097382516284;47.608000000000004;44.387428;43.10100710035735;43.933426592399975;43.2198144;42.840007943;46.38075729156999;
