# yr;getVariable(7,k)-getVariable(3,k)-50*Math.pow(10,-2)*getVariable(4,k)-57*Math.pow(10,-5)*getVariable(7,k)*getVariable(7,k)/getVariable(3,k)*getVariable(1,k)+getVariable(6,k)/getVariable(1,k)*getVariable(6,k)/43*Math.pow(10,+6)/94*Math.pow(10,-9)/getVariable(1,k)*getVariable(3,k)*getVariable(6,k)*56*Math.pow(10,+2)-55*Math.pow(10,+1)/3*Math.pow(10,-2)*getVariable(2,k)/getVariable(3,k);65*Math.pow(10,+3)/getVariable(3,k)/getVariable(2,k)-getVariable(5,k)-getVariable(4,k)-getVariable(7,k)/getVariable(5,k)+getVariable(7,k)-getVariable(7,k)/getVariable(4,k)/getVariable(5,k)*getVariable(7,k)+getVariable(6,k)/getVariable(1,k)*getVariable(6,k)/getVariable(7,k)*getVariable(6,k)/getVariable(4,k)*getVariable(6,k)/getVariable(1,k)-getVariable(7,k)*3*Math.pow(10,-6)*getVariable(1,k)*getVariable(7,k)-62*Math.pow(10,-1)/getVariable(6,k);getVariable(4,k)+getVariable(2,k)/getVariable(3,k)-getVariable(1,k)/getVariable(3,k)-getVariable(1,k)/getVariable(4,k)+getVariable(6,k)/getVariable(5,k)*getVariable(4,k)/19*Math.pow(10,+8)/42*Math.pow(10,-6)+getVariable(6,k)/getVariable(1,k)+4*Math.pow(10,+1)-getVariable(2,k)/getVariable(7,k)*getVariable(4,k)+getVariable(7,k)/getVariable(4,k)*getVariable(6,k)/getVariable(1,k)-getVariable(1,k)/getVariable(4,k)-getVariable(2,k)/getVariable(5,k)/getVariable(5,k)+71*Math.pow(10,-5)*getVariable(4,k)*getVariable(4,k)/getVariable(9,k);getVariable(7,k)*43*Math.pow(10,-2)-getVariable(3,k)/getVariable(7,k)*getVariable(3,k)*getVariable(1,k)/getVariable(6,k)-getVariable(2,k)/getVariable(3,k)+getVariable(7,k)/getVariable(1,k)/getVariable(4,k)*getVariable(7,k)/getVariable(1,k)*getVariable(7,k)+47*Math.pow(10,-1)/getVariable(9,k)-getVariable(2,k)/getVariable(3,k)+getVariable(6,k)/getVariable(1,k)/getVariable(4,k)*getVariable(6,k)*getVariable(3,k)/getVariable(4,k)+99*Math.pow(10,-4)*getVariable(9,k);38*Math.pow(10,+8)/42*Math.pow(10,-2)*80*Math.pow(10,-8)*getVariable(7,k)+61*Math.pow(10,+1)/getVariable(1,k)-getVariable(4,k)+getVariable(6,k)/getVariable(5,k)-61*Math.pow(10,-3)*43*Math.pow(10,+1)*getVariable(1,k)/getVariable(6,k)-getVariable(2,k)/getVariable(9,k)/getVariable(5,k)+51*Math.pow(10,-2)*getVariable(2,k)/getVariable(4,k)/getVariable(1,k)+getVariable(2,k)/getVariable(7,k)/getVariable(2,k)*getVariable(6,k)+getVariable(4,k)*79*Math.pow(10,-6)*getVariable(4,k)*getVariable(4,k);getVariable(7,k)-getVariable(4,k)-getVariable(5,k)*getVariable(1,k)/getVariable(6,k)-getVariable(7,k)/getVariable(5,k)*getVariable(7,k)/getVariable(4,k)+getVariable(5,k)*99*Math.pow(10,-3)-getVariable(2,k)/getVariable(6,k)+getVariable(6,k)/getVariable(3,k)-getVariable(7,k)*1*Math.pow(10,-4)*getVariable(7,k)/getVariable(4,k)/getVariable(5,k)/getVariable(3,k)/getVariable(5,k)*getVariable(6,k)*getVariable(7,k)*getVariable(6,k)/getVariable(4,k)*16*Math.pow(10,-1)*getVariable(6,k)*getVariable(6,k)/getVariable(2,k)+95*Math.pow(10,-1)/getVariable(3,k);83*Math.pow(10,+2)*getVariable(7,k)/getVariable(2,k)/getVariable(2,k)+getVariable(7,k)*getVariable(2,k)/4*Math.pow(10,-1)/getVariable(5,k)-getVariable(2,k)/getVariable(6,k)*getVariable(2,k)/getVariable(6,k)*getVariable(2,k)/getVariable(4,k)*getVariable(1,k)/getVariable(7,k)-getVariable(1,k)*getVariable(6,k)/getVariable(3,k)/getVariable(2,k)/getVariable(2,k)*getVariable(6,k)/getVariable(2,k)/getVariable(3,k)/getVariable(3,k)/getVariable(3,k)/getVariable(4,k)*4*Math.pow(10,+6)*getVariable(6,k)+92*Math.pow(10,-5)*getVariable(7,k);66*Math.pow(10,-2)*getVariable(7,k)-getVariable(4,k)/getVariable(4,k)*12*Math.pow(10,-1)*getVariable(4,k)*getVariable(1,k)/getVariable(6,k)+90*Math.pow(10,-5)*getVariable(7,k)*getVariable(4,k)/getVariable(9,k)*getVariable(4,k)-99*Math.pow(10,+1)/getVariable(9,k)/getVariable(4,k)/getVariable(4,k)*getVariable(2,k)+getVariable(4,k)/getVariable(1,k)*93*Math.pow(10,+2)/getVariable(2,k)/getVariable(3,k);getVariable(7,k)*29*Math.pow(10,-2)-80*Math.pow(10,-2)/getVariable(3,k)*getVariable(6,k)+getVariable(7,k)/getVariable(4,k)/getVariable(4,k)*getVariable(7,k)-getVariable(2,k)/getVariable(6,k)/getVariable(5,k)*getVariable(2,k)+getVariable(7,k)/getVariable(5,k)*getVariable(2,k)/getVariable(4,k)-getVariable(2,k)/getVariable(6,k)*getVariable(1,k)/getVariable(4,k)*getVariable(1,k)/getVariable(4,k)+getVariable(2,k)/getVariable(1,k)/getVariable(3,k)*getVariable(6,k)/getVariable(1,k)*getVariable(7,k)-getVariable(2,k)*getVariable(2,k)/getVariable(4,k)/getVariable(6,k)+getVariable(1,k)/getVariable(2,k);18*Math.pow(10,+2)/getVariable(2,k)-getVariable(3,k)+getVariable(7,k)*6*Math.pow(10,-1)+57*Math.pow(10,-2)-getVariable(2,k)/getVariable(6,k)-getVariable(1,k)/14*Math.pow(10,-2)*getVariable(2,k)*getVariable(5,k)/getVariable(3,k)+getVariable(6,k)/getVariable(1,k)/getVariable(6,k)/getVariable(4,k)*getVariable(3,k)*1*Math.pow(10,+5)*getVariable(3,k)/getVariable(4,k)/17*Math.pow(10,-5)*getVariable(6,k)*getVariable(6,k)+getVariable(3,k)/getVariable(2,k)/getVariable(9,k)*getVariable(6,k);
44.8;45.420070376964965;46.08202736384653;44.594914030429365;43.728561666178976;45.66887823952503;45.2837348880445;44.48656721130689;46.655897568999464;44.14834664439931;45.12656173133591;
21.6;25.650910996348024;24.543872516767706;24.205508545883724;24.62784885645152;25.618747391174658;24.349041330038435;24.07815319309514;24.014769822213363;25.33799836720416;24.053556215956622;
41.9;37.574227243260864;37.32933058802147;39.216297551033854;37.33913070966647;36.849605365580054;37.22181114943618;39.797493734063956;37.53292911488409;38.77663467926624;36.87419289826726;
26.3;26.770106809493022;24.637615883488493;26.225624303572445;26.81875899131746;26.555289482916066;26.577189951326524;28.151051662588312;26.259827642947894;28.312235347436037;25.789811511887738;
27.9;30.44985658580228;27.951157033056493;31.836038948893925;30.304731997945623;28.595793330973795;28.943646883512923;33.147260585511084;29.028591765235202;31.05045640867179;30.254422782274716;
41.7;43.35539944276634;41.73495266444768;42.58860089873191;41.35151604262013;40.24659768319442;40.53809428364302;42.71861348476428;41.697768462070286;43.0585294967923;42.33983004918265;
33.4;29.80202457599303;31.63447614338822;30.842060942290026;30.767867111119056;30.577194778687065;31.002977029425196;29.321973256101725;28.764890664792034;29.703086220210952;31.32434358175131;
24.2;21.1679128891707;24.2924845581658;23.550888787016447;25.047216538658652;25.904176489949975;23.945211287437413;26.789551043159047;24.806221525509162;23.919246402544424;24.491844216593254;
30.3;30.789184048537674;26.649725925136416;30.881614912095195;30.59445889176065;28.76147920529774;28.308094410691385;31.9434920933176;30.325071680670362;30.958770060250608;30.145329605613746;
32.7;31.063241401777304;31.049942221934298;31.627794082975107;31.832252291414324;30.957038306991286;31.161644810002485;32.23511478822797;31.5683525231288;32.12156174319399;31.73782830596462;
23.0;25.46911399451486;23.075420776295278;24.08280566297208;25.54615761609824;24.092837085481555;23.76153250560679;25.33305479554101;24.244685993389407;25.615894066301472;25.497874083906233;
45.4;44.90607404002244;43.81365656436868;45.867422867022775;46.53252974288403;45.74632342492545;44.65687557900872;47.42605711901045;46.546822805814216;44.65432185486702;45.10803899214214;
45.4;43.30562742652129;41.712347758861725;42.50129228711152;42.19253121639228;42.071211580414186;43.662065591913354;42.070900973280786;42.49740897731734;42.276824178688;41.34871853699695;
25.1;31.444838697452482;32.50074587025922;31.564225642987967;30.61711929912044;31.15722581388351;32.33509952367366;29.619860113700767;31.78822510160881;30.565404000306767;31.705991149102587;
26.5;29.91883098806477;28.17412399180284;28.78138377698976;30.01020615489644;27.549652517856394;28.36493718426237;29.0097982310476;27.808376518985504;29.42768938777869;30.002784467626604;
29.7;26.243672058499875;24.554606403970954;24.190217604251878;26.017919218006938;25.9303964682679;26.325428569281197;25.396995253161887;27.124378306064692;26.817709643673567;26.119836804586086;
26.6;28.9030043716916;31.030881675837296;28.96493550692434;29.440067789424894;30.473806813761747;31.764061699250867;27.937080896941044;29.987159110306397;28.532879248482796;28.826297322896984;
22.2;25.69025096211211;24.337956282044626;25.613498108840517;24.664507615382416;25.835873165584502;25.01772414885035;25.548054364697744;25.606260742468773;25.734754113235663;24.697874252490475;
28.5;31.415589543895887;27.664280343411075;30.818923957220324;30.528430761556308;29.399992495235015;27.959875451694103;30.897010551155066;29.237783742028835;30.19326252745832;29.788109066450055;
41.4;35.73304537641807;36.74984004756867;35.37466044308566;34.16745071125516;34.12092578529656;35.79772313572196;34.11602841923064;33.03066711898718;33.366123450580176;34.53805133091612;
14.8;19.46239980917676;20.91446851233281;18.11432693139179;19.442964188747325;19.966160601810813;19.812973974053907;18.103567106029278;18.28155048672498;18.714068364412704;20.498688697273423;
39.8;33.62994136605107;32.18290932143283;33.984486326440546;32.425434386142165;30.966802518218454;31.45870949989522;34.25284478060094;33.31690793872232;34.68488528200741;34.05673684534176;
30.8;36.80982226793583;36.5994382974218;37.32101866436844;36.54642233720013;35.50511336362477;35.7035365695106;36.61363797449682;34.164632219340554;37.01279037829656;37.60243986758557;
34.2;31.302585657084364;31.185781082455584;32.69962415537887;32.500095118730464;32.3507824611218;30.84852500267899;32.1274368361431;31.53620086653331;31.51716942028651;30.670669854224105;
28.1;34.103337566952185;31.49095486822004;33.97985311013099;32.766107252841;32.612050525656954;32.884808491972564;33.947918073355694;33.57189242685701;32.9794615349997;32.96959773487993;
40.6;36.35727278216611;35.368894014635565;36.40506496871606;35.78961819015793;34.845258428754526;35.06958003326604;35.954146073990614;35.82314265509249;36.76356164230727;36.25480183435398;
29.6;28.09010960082388;26.22527285176876;28.02309341132293;28.43452352780298;28.664947853911894;24.61102137031944;28.07740569309017;23.892545764570993;28.535735955641453;25.664026434897323;
19.5;20.63168017402934;23.549700776878602;20.63058024916717;20.644548194447225;22.45879554043212;23.426536342809175;20.526634537742527;21.061458925907914;20.76704884348969;21.284250179886417;
38.5;35.50921314372852;36.61699679221731;35.761082905409104;34.661244270602744;34.06535727419624;35.330454252426975;33.963339856849984;33.64044914264488;33.46465534656764;35.38481038175724;
23.5;27.02173059895417;23.302431087233305;25.029923507787334;26.29556498447013;25.328204185876352;20.412615287726915;23.761586365944783;22.525262582007045;24.60497775082337;24.165437867811843;
42.7;43.00201763085627;42.58840878519363;41.49735503893698;41.688177114962556;41.844422297449256;42.919313797314516;41.46118921290998;41.902940203730594;41.023492425134215;41.32007104554792;
31.0;31.652534679980082;30.840543706293865;33.41978786628783;30.724389120037632;30.197569786362912;30.785139295749264;33.580776147170376;31.01789293816799;31.689485804656286;32.98631649972284;
20.4;20.02647780335334;21.220303805902216;17.32127617517301;22.128122298712295;22.59395337593783;22.2215688962273;20.42457037908926;22.681429569987912;21.188195431008968;22.080325316557396;
40.5;35.45915512196928;38.99612792802;40.439852269333834;40.79640365680655;39.724321821933714;36.727736036019294;36.91516798427421;38.589944058241436;37.87666007719523;37.157963650978;
22.9;22.531158428730485;25.39857925720623;22.115326338168643;22.72808893863936;24.830527863944145;26.512289359351364;23.405262078952806;24.34354949496641;23.180388949962815;23.042742694559642;
28.0;28.4667613143207;29.86013012834755;30.171094628931645;29.168190431514365;29.2941384703914;30.378536719579607;30.810073114124943;29.4150788279139;29.57530789238159;29.779663003978513;
31.0;33.36649508987147;31.953494398428983;34.62110862833718;33.77837534756706;32.13072561736836;32.469615391245654;35.55587132361444;32.75722895399102;33.460205547667904;33.51397082395637;
29.4;30.89794577730246;27.475181511308502;29.505334534170753;29.974061848647068;30.295722930602487;30.45645607420322;30.0351827263519;31.468236996214376;30.971638105779903;29.093544448055166;
48.5;49.43528076961605;60.099682698527324;52.34116689776668;59.56526670716783;62.91998837476259;53.139778231570666;51.512492050224104;62.18136486920915;56.560466635861076;56.68170761181904;
38.9;38.0610059738525;37.58264811238479;38.91094575602251;35.85423108895414;35.19777882052698;36.153186421148305;37.70687357667336;37.36778326907664;37.58609948375864;38.13193169430115;
47.8;40.99854962157046;43.26885576912942;41.63061233360135;41.76092394558815;42.89666226596645;42.313221334469695;40.918445370689675;42.33056847271515;40.30101833724544;41.12778731263443;
22.4;24.76791588731057;22.237028608296793;25.265306947584573;24.612606280320644;23.534070113125974;22.18075239314195;26.99442142647598;22.168550113497012;25.770413701362486;24.318198981738206;
30.4;29.61195322930753;29.394503378120756;27.907736832157664;28.63390538279451;30.129563719169205;31.3932902227352;27.998989485893194;30.498532671821156;29.917231165051614;28.224231206086607;
38.6;35.62356913487942;35.32485052708912;35.53087486807076;35.6087262926608;35.892164104846245;36.56129377690444;34.717146262675435;36.507887245912386;35.81680062484353;34.47093566139505;
37.2;34.41381893922375;33.13771474224799;36.53699862621859;33.55432739303483;33.29458700300664;35.0825533661495;37.76555015489439;35.84466366259858;35.401764899072134;34.21864025916923;
31.9;33.2935887285357;31.7649926631773;33.49547794664497;33.34870220629367;32.50905378504008;32.66802556228788;33.11376181810383;32.201496737055955;32.96013749225367;32.05647923163178;
34.3;29.911537193649792;27.830226826689884;31.023283974639174;29.428756042191644;28.072958227152494;28.419979824234748;31.73650210516153;29.58745826533003;30.11543955547877;29.958975889557887;
31.8;31.707646389981832;28.303011147101348;31.030949673819194;31.1556868327764;29.246942772465033;29.723799568369525;31.715087872989912;31.02509642176021;31.72139959953208;31.239767261197795;
38.3;35.36806061630952;34.8979071828204;36.81920937125621;36.35408113750958;35.71961311943426;35.09982574759881;37.413935517385696;35.638864571854164;37.09011513563469;35.196758588256394;
15.9;17.401511527191136;20.27252900899152;16.97252650720445;21.01734204548023;22.731154652485642;20.865914993174634;18.744422181138212;21.24600043994256;18.83818800920797;20.592942326086586;
38.3;35.409737052495736;34.820067489736466;37.31476321030402;35.26531097978681;35.04106353371806;35.95350405019336;37.01111140470247;34.61214491518074;35.86413455039077;34.49590925185986;
38.7;41.578808517806095;41.191128837208645;41.56658909233569;39.8792360933339;38.94493401506794;39.798071946486;41.34542401989875;40.144234026006906;41.5093399156713;41.123358933022686;
34.9;31.0615785069594;28.60439816615308;29.466748202151496;31.189021758121775;30.435610667895784;28.261209683567905;28.2310167706556;29.946537915015245;29.08392331682725;29.070459467223685;
41.9;51.17316596864073;52.62412852580686;46.51410997758777;49.68640905235239;50.92627003133918;49.11059621567137;46.80814186391949;51.51313138062776;50.11286493317278;50.825272607076016;
27.1;21.541801142857913;21.07850374552281;19.7822017895685;21.5150780288726;20.782030026125014;20.335221811261686;22.205814802583884;18.589799306719783;22.48876355603105;21.950019743360112;
40.9;40.278978045064115;39.162904018608096;40.19168312139157;38.11683912890994;37.762857949870295;38.56942430372912;39.485374057029254;39.53778568071863;40.26784151513374;38.81051535993514;
24.8;24.1540606706894;26.483807966779334;25.118092036161784;25.326821566118088;25.60191310562849;26.170377350000884;25.938723606856716;25.53432191483367;25.267642361316927;26.442149974608256;
29.7;32.34995969805782;30.547080093211918;33.49418564155113;30.740958812627508;32.43508026553053;33.34142339581283;34.01377432527;34.193200127538475;33.11811425982286;31.52103261891375;
42.1;43.46147127120406;43.022788473319494;43.139859870268694;43.21428404826524;44.474979144289534;43.63216113159097;41.51091622843575;44.880243230279454;42.6095112617689;41.89319719900143;
17.4;18.80332651740239;21.738092181748215;19.236214880333353;21.78184075761938;23.846699286906478;22.428584056276637;19.08392243959259;22.329272535932432;19.498910447490992;21.07902149305086;
42.8;38.77601822316899;37.09427095748172;39.16841423546685;37.51228596382779;36.855642588691275;37.94958917312291;39.75419288301285;37.826566885822594;38.276132154270535;38.15585626557673;
33.5;33.87783819261788;33.293129698312406;35.41401494322991;34.03702275392543;34.41173742285165;34.92630085427105;35.49530060822989;34.42738301654173;34.09395633425349;33.353454047816626;
41.1;37.8177591947074;36.94195106785721;35.6198943035903;36.42817637770574;36.86437602239896;38.935415733964604;34.46758525043679;37.26094248434563;36.65793687836022;35.51837727865012;
46.7;47.46856383841711;47.222952088449105;45.15917013362261;47.814848528773986;48.230461499084;47.289465242717114;44.18281930400776;49.15588014714848;46.338753065435576;46.58342396393603;
19.3;26.70742598963285;28.124626012045617;28.002506722687507;27.360817525917824;26.612461552178345;27.585368910769223;28.233177910815947;26.921910176701832;27.05767043927533;28.230813924586;
31.2;29.818294105502684;29.726868174124004;27.90285560671157;28.72449335559265;28.843235773060037;29.905997858393796;26.207072167578104;27.871526931272633;27.747145843108935;28.46088637104379;
27.4;32.743235786877904;31.73452291987498;32.5408570629657;32.258782289027074;30.83956528875688;32.508537529672516;32.65047512980401;31.39843792343632;32.54259453495825;32.4345103257452;
43.0;37.28588752911628;36.85850584825114;38.21824353084657;36.444964776438596;35.32163862646855;36.87813762784834;38.85079570577844;35.707991717085406;36.35240087878577;36.770234206399785;
49.1;45.75676201609818;50.89998944317262;47.32765730306854;48.29986913198098;48.32581205944688;47.21229823622668;47.05023585497905;48.40307007860344;47.000864383095845;48.85008423457949;
43.9;40.67248488402393;39.96241891534856;39.91639808369461;39.53096801306652;38.549969167274305;39.962288440027315;38.50932313190298;39.848162864054345;39.60601701892696;40.08586584236175;
40.7;44.88462685932751;47.159784515477284;45.175347002451545;45.39948612026561;46.33039042848736;46.76832379167641;44.874027657190844;46.440489448329316;44.711740591483924;45.28381430010719;
43.3;34.60389789519248;32.51388202044802;33.5167447857082;33.80589218040778;32.9374652075065;34.33616466931102;33.355719028100715;33.889213735884915;34.40881235192867;33.23635485591989;
40.4;38.753354139286685;39.866643779535;40.90763710012519;37.8081811382243;39.215386150150394;39.737003526729914;39.323589675585666;40.14558797427864;39.054183793280416;38.422900749639545;
37.2;39.85203826643207;40.559811599100115;40.590022369361755;40.39165231367735;41.40578411628182;40.43843289257552;40.06594559284493;41.51614602012251;39.11099708809234;39.5343176890582;
29.1;24.929660315384655;23.98853740023087;26.615467938290763;24.65960069784936;25.022774948981453;25.162674360385562;28.423121320521137;25.999055427933698;26.703274100527864;25.456687262642035;
32.9;32.308641865412994;33.03639581653044;33.63777781216206;33.470729310128306;34.95996907792773;30.62489035272835;32.625097885442756;31.065839462242426;32.18221657938467;30.590809643458595;
16.7;18.74498745524063;21.293669105080586;19.37149805717448;20.37900987514472;22.636532091559413;22.171586712761954;19.889196609817823;21.6927362280452;20.01421952954632;20.75663358511042;
45.2;47.95550383066678;47.624178558168595;45.75260456646189;46.55454362511479;46.61370393365601;47.073696025177696;45.28126099103581;47.72912741036468;46.583194083022505;46.73916792202251;
48.0;51.13191400171412;56.23671963615379;48.9622161041399;52.74790465226974;54.38732614996083;50.419145484353926;46.51526779861902;55.35506098500199;52.93438588589732;53.12597902079771;
36.8;30.547604691253447;29.856867226546907;29.14299043951277;30.607288811138964;28.70650917204437;30.310786662408105;29.317904777304705;29.316136246726263;29.488280889901823;31.039300738195234;
31.0;32.18016556196453;28.931685286848495;32.33724080027873;31.449487931822404;29.79908582906245;29.964921579682482;32.840708495964634;31.604841272950164;31.80783706115273;31.86993089315253;
34.9;27.424120661916596;25.63041946941546;27.411847065902887;27.70122490157451;28.255721799929255;26.16797371167609;27.854581405925643;27.441430558679162;28.00265855894548;25.873701839641548;
36.8;27.657987253661712;28.646888671068194;27.206029765496183;27.840736846335773;26.82254165803212;27.56434517550753;26.857421578451355;24.923519858404237;27.06904599422941;27.546973028727397;
27.8;28.93284313422321;28.808608074190104;31.34952392595699;29.26336549537274;29.61110085202039;29.209548186402735;33.001722294261114;31.232875429640334;31.29014402943275;29.752882152661698;
41.6;39.33600887163912;37.760846683738826;38.80737972332096;37.605377002379115;36.76994553421427;37.941329478225406;38.26457348678449;38.47459053461918;38.86380023895764;38.22330004087938;
21.3;28.161891814527195;29.915637935163808;29.069834977722792;30.680308824289234;30.88277777588667;29.60041497765782;27.70837265164322;28.99542585294995;28.99674841513289;29.666621126081097;
36.7;38.83487220923286;37.82585530623827;38.772619443582215;36.66263182463504;38.086542570191625;39.39984261299992;38.366351472874484;39.39011505075386;37.99382911948963;37.82158777168546;
34.0;31.043092754107995;31.53388371060376;30.64874727836825;30.89932534741392;29.730197176963653;31.767536287684624;30.431592194309978;29.664503062079035;29.8743343614679;31.23279190712123;
35.5;34.458819184765574;35.21123177206392;36.84831006955641;35.96771861478146;35.99238175762025;35.29322855377986;36.20687219992537;33.39276923608054;35.20296215116326;33.806898054618046;
30.7;24.534824746954563;26.39676390473852;26.569355994415716;27.68618531774156;28.375390507370515;26.735742782891762;27.977261539029072;27.228812231278905;27.04785450183385;26.742508928982748;
40.3;36.2039141949868;35.766528024702886;35.24495845906679;35.50489573319889;34.817489273845986;35.82927604679171;33.53856028011103;34.739305214333235;34.49812411727675;35.475380445061845;
41.9;34.84500621847691;34.78841144343685;36.08235121355677;33.88574355730754;33.85488640933611;35.69454305200589;36.380980916683576;34.895856316755555;35.54597214070334;34.238049483506316;
19.8;25.32772786681953;26.41940030154276;28.59052654382764;26.163518720769975;25.24087583640675;25.498482287181986;29.247328083568544;24.76562274530503;26.036559966532653;27.994565713364818;
26.2;25.8128328718613;24.231716900289314;22.345998851511737;25.89895320532709;24.07088123264479;24.12639901552875;21.793563429207058;23.9901141099227;24.132986241419168;26.202848186138905;
17.9;23.709846460150004;23.35685732092198;25.042764185805492;22.00184327411955;24.090400167216313;22.685139620098298;25.542116760255272;21.78594631888352;24.91796334208374;22.589786315410482;
26.0;34.35863989478234;33.78522812810332;34.71470736430701;33.07569148275585;33.43515357545131;34.61695336432527;34.23039227676631;33.89220203680741;33.449026215728885;33.24373935719699;
35.3;38.16431351133634;36.49746021659164;37.56347204395298;36.84140210185824;36.57321385571132;37.65938591011948;37.23021538049303;37.82303246011464;37.78947078695144;36.86920687550354;
40.4;37.21772449769824;47.614331200022455;44.550268612488395;50.37421300586629;51.078324488478614;42.445459637501635;43.00168754304716;48.756193276584916;43.322631694384384;43.67195378232332;
29.5;38.15855256999594;40.31844119881722;38.681135587895525;37.674305713706495;38.0612884243063;37.89694651455067;36.933368658894786;38.61468222851617;36.420615768234086;38.5158652650189;
31.0;35.09444677595347;33.12451961026153;33.98938184653365;33.93938912352577;33.560273281564655;34.42434245494109;33.135833351904274;34.77522733170483;34.02025972961989;33.74100413819672;
39.8;35.52099053900076;32.342350975970106;36.8973645024518;34.84125081258391;34.13699156428897;34.935812375214496;38.65256919672649;35.68089864580383;35.57686847307464;34.33780435955352;
40.3;34.391478116015286;36.49287608199193;35.08848106493922;33.03839488748747;33.796902479465;35.369531469033156;33.82319424073308;34.450906408758335;35.02441738024635;34.56124764293881;
36.0;33.70906955938514;34.14537431486178;34.49206990586387;34.60549207862244;33.87351553130317;34.00397385897409;33.52585966173961;32.33991235828087;33.44278685134901;33.011364997012365;
38.1;32.766432660308595;32.88651453922618;34.26202749638931;33.455333117810675;32.04762973831431;33.136114724394936;34.81428917457673;32.03984790522823;32.60390677123428;33.30372668348366;
43.7;39.48091939743088;36.090073737525465;37.09559118220106;37.70798142666934;37.02266304805621;38.1422851685955;36.26487754195127;38.693371721736575;37.99949204998632;37.34618936566192;
23.5;26.61330324929397;25.10222773414479;26.93401191392413;26.370929910412443;26.400647776077044;26.78939146051481;28.591185792644183;26.3792525601335;27.95627443175537;26.094325158922437;
42.7;47.62971085468068;46.61188694025868;46.31225540940582;44.86850473753991;44.17657960939785;44.876524241019155;44.455962710645295;46.6569719769903;47.22493872999849;46.637015979725845;
17.6;18.912208289303834;19.335351713385347;17.77602830762577;19.64374583520602;19.705746483530383;19.504085297504975;20.757118922569735;19.52039095013879;20.46506622538475;20.636666475875966;
30.2;28.12294659598155;28.709983439383688;28.831713417818836;29.454663572666927;28.76493727022342;29.357106825524436;29.19810603383183;28.547529268256902;28.073535089310106;28.934144022006624;
31.3;33.08849503851096;33.21321372402124;34.1889250714327;33.25657409816432;32.73933525293778;32.78076923671955;34.13670815363785;33.5263896545061;34.23052629585563;33.5986806346178;
40.3;39.867886521864754;37.798081498580366;38.02303044610358;37.96960562817044;38.97968277911265;40.04437494856824;37.35603362758463;40.105364954533634;38.109117247926214;37.77627891082268;
26.5;23.928778679140173;23.799698760882173;21.526017090740154;25.151947162390705;24.311628281574436;24.883652749998316;24.734291797452677;24.827254768275743;25.255424731569303;25.083420476143367;
36.1;29.409244675705693;28.925640206951705;30.25653165137338;31.106430507048433;30.48046644068568;29.566858454151856;31.443046818593064;30.72683918481818;31.296986115717253;30.400754516398408;
30.0;33.73292803917082;32.8698113161397;34.75041610850998;34.15374025805462;33.4780757451536;31.889329372568895;33.907659442537145;33.61616121062525;32.245957663268385;33.10348635564648;
34.5;32.21948052127627;35.408499979595824;34.804268960234175;31.347623600963292;31.927056914774944;31.19426540186277;33.64460416270135;32.78883302515531;33.94642592268778;34.22131061925342;
48.0;44.632904834117376;48.33758317422238;46.52759275650293;49.14389487333468;50.366341852949986;46.196885569440724;44.21357309995581;50.86450698573011;46.42844482001895;46.62311516010153;
45.7;43.41482020806505;41.880574149797404;42.672097979484874;40.686664136086094;41.179594158780056;42.207319753485685;41.1612658409671;43.5007727197502;42.326338121174224;41.636732540118345;
37.4;37.94315556280087;35.5350300298286;37.653155141472;36.52193108521929;35.56041555735597;36.441557799382075;37.887106756589475;36.440627246752825;36.47575853635018;37.362182634901366;
50.2;45.687218268447424;43.19464376025402;42.371683852935384;43.59555834829244;44.754387973200025;45.258336399903285;42.44092374949499;45.58521773839362;43.25484265894312;42.84257233827934;
29.3;28.43668457719867;24.230224600193747;28.53145814936004;29.04448133514939;26.064093140707953;25.254435949815868;30.363455738555487;26.030261660090495;29.115608192846672;28.088878281275413;
39.5;38.96661061301918;39.69130780210506;39.32307103742202;37.03511403557808;36.55988195779709;37.56548863015675;37.79918940215689;37.98042463273436;39.33711870110469;39.1214205925212;
36.4;28.89058172845393;29.326473992543402;30.04716962090279;29.047861471912075;27.69955460126785;28.85327281779689;30.292249570544673;27.99716794860836;28.926967801495366;30.534493872116787;
22.7;25.092221220285477;25.72551751620023;25.655027610961543;25.58223843033969;25.31678542995834;26.296065237070202;26.926743505838882;25.62281710269332;26.066769125345296;26.14481366147193;
29.2;31.410493894052614;30.98220738434925;33.108475073371224;30.992451101803073;29.98732100004405;30.417679717772156;32.89738094090054;30.782315821390764;30.877096900907542;31.84969123087378;
41.5;39.25943367933255;36.763409788927945;38.71301821447878;37.59633543102051;37.958023911506814;39.10219013987912;38.995219639359554;39.028029658661;38.26498021189496;37.90752623973269;
41.3;38.61449030323822;36.99232856055358;37.18363357104214;37.19006970244127;36.35903104294135;37.28462324986526;36.2306665706171;37.102138626908484;36.40854587679706;37.4038947690201;
20.1;22.786564450177075;24.44882732437711;24.917402821215642;25.18544757573254;25.910319279397424;25.31794422533354;26.21934134816671;25.437222699499525;24.436559578868348;24.525860455161354;
41.8;54.156495202042855;57.42599243559182;52.34137441777215;52.36202422114891;53.7433626993678;49.27275342187498;50.27647398315307;55.10222980657381;55.41622443127674;54.67149555406488;
35.2;30.325136024163662;28.858462401495167;31.04407546611226;31.128999364796535;30.853722128191176;31.040925012044067;32.46025046144871;31.9108727048073;31.665205996847366;30.094490113501852;
